hour,day,lon_bin,lat_bin,congestion
0,4,40,73,1554
0,4,40,74,83
0,4,40,75,5
0,4,40,76,21
0,4,40,77,10
0,4,41,54,5
0,4,41,55,5
0,4,41,56,1
0,4,41,63,5
0,4,41,64,5
0,4,41,65,23
0,4,41,66,5
0,4,41,68,52
0,4,41,69,46
0,4,41,70,102
0,4,41,71,677
0,4,41,72,1995
0,4,41,73,926
0,4,41,74,144
0,4,41,75,53
0,4,41,76,5
0,4,41,77,33
0,4,42,53,3
0,4,42,56,3
0,4,42,60,1
0,4,42,61,6
0,4,42,62,5
0,4,42,65,11
0,4,42,67,6
0,4,42,68,2
0,4,42,70,41
0,4,42,71,299
0,4,42,72,648
0,4,42,73,342
0,4,42,74,181
0,4,42,75,21
0,4,42,76,17
0,4,42,77,14
0,4,43,52,1
0,4,43,53,3
0,4,43,56,2
0,4,43,57,1
0,4,43,60,4
0,4,43,65,4
0,4,43,67,7
0,4,43,69,6
0,4,43,70,12
0,4,43,71,372
0,4,43,72,302
0,4,43,73,321
0,4,43,74,78
0,4,43,76,26
0,4,43,77,7
0,4,43,79,4
0,4,44,51,4
0,4,44,52,5
0,4,44,57,5
0,4,44,58,5
0,4,44,59,6
0,4,44,60,1
0,4,44,65,4
0,4,44,67,23
0,4,44,69,6
0,4,44,71,138
0,4,44,72,122
0,4,44,73,167
0,4,44,74,70
0,4,44,76,20
0,4,44,77,24
0,4,44,78,2
0,4,44,79,22
0,4,45,50,1
0,4,45,51,2
0,4,45,64,12
0,4,45,65,7
0,4,45,69,22
0,4,45,70,21
0,4,45,71,48
0,4,45,72,40
0,4,45,73,176
0,4,45,74,11
0,4,45,77,37
0,4,45,78,33
0,4,46,44,9
0,4,46,45,6
0,4,46,46,1
0,4,46,47,5
0,4,46,48,6
0,4,46,49,6
0,4,46,50,5
0,4,46,64,32
0,4,46,65,8
0,4,46,70,5
0,4,46,73,75
0,4,46,74,8
0,4,46,77,11
0,4,46,78,4
0,4,46,79,8
0,4,46,80,9
0,4,46,81,1
0,4,47,44,3
0,4,47,46,6
0,4,47,47,1
0,4,47,73,56
0,4,47,74,10
0,4,47,77,20
0,4,47,79,3
0,4,47,81,3
0,4,47,82,4
0,4,48,44,3
0,4,48,73,42
0,4,48,74,9
0,4,48,77,10
0,4,48,79,2
0,4,48,81,8
0,4,48,82,6
0,4,49,44,5
0,4,49,72,12
0,4,49,73,73
0,4,49,74,18
0,4,49,77,2
0,4,49,78,6
0,4,49,79,3
0,4,49,82,8
0,4,49,83,6
0,4,50,44,12
0,4,50,72,16
0,4,50,73,19
0,4,50,74,20
0,4,50,75,4
0,4,50,78,10
0,4,50,79,8
0,4,50,80,7
0,4,50,83,7
0,4,51,72,13
0,4,51,73,13
0,4,51,74,9
0,4,51,75,12
0,4,51,78,11
0,4,51,79,2
0,4,51,80,6
0,4,51,83,1
0,4,51,84,16
0,4,52,72,16
0,4,52,75,8
0,4,52,78,6
0,4,52,79,4
0,4,52,80,21
0,4,52,84,7
0,4,53,72,19
0,4,53,75,13
0,4,53,78,2
0,4,53,79,25
0,4,53,84,7
0,4,54,72,7
0,4,54,73,3
0,4,54,75,14
0,4,54,79,2
0,4,54,84,2
0,4,54,85,6
0,4,55,73,8
0,4,55,74,18
0,4,55,75,15
0,4,55,79,3
0,4,55,85,7
0,4,56,73,9
0,4,56,74,2
0,4,56,75,7
0,4,56,85,10
0,4,56,86,2
0,4,57,73,25
0,4,57,75,13
0,4,57,85,6
0,4,57,86,10
0,4,58,73,18
0,4,58,75,11
0,4,58,76,3
0,4,58,86,11
0,4,59,73,9
0,4,59,76,11
0,4,59,86,9
0,4,60,73,13
0,4,60,76,7
0,4,60,86,8
0,4,61,73,10
0,4,61,74,1
0,4,61,76,8
0,4,61,86,7
0,4,62,73,3
0,4,62,74,7
0,4,62,76,27
0,4,62,77,6
0,4,62,78,20
0,4,62,86,5
0,4,62,87,3
0,4,63,74,8
0,4,63,76,8
0,4,63,77,3
0,4,63,78,13
0,4,63,86,9
0,4,64,74,10
0,4,64,76,1
0,4,64,77,22
0,4,64,86,7
0,4,65,74,14
0,4,65,75,8
0,4,65,77,6
0,4,65,86,12
0,4,66,74,4
0,4,66,75,31
0,4,66,76,1
0,4,66,77,7
0,4,66,78,6
0,4,66,86,7
0,4,67,74,3
0,4,67,76,22
0,4,67,77,10
0,4,67,78,16
0,4,67,86,6
0,4,67,87,6
0,4,68,74,6
0,4,68,76,15
0,4,68,87,3
0,4,69,74,4
0,4,69,76,10
0,4,70,74,6
0,4,70,76,12
0,4,70,77,10
0,4,71,74,5
0,4,71,76,10
0,4,72,74,6
0,4,72,76,30
0,4,73,74,3
0,4,73,75,4
0,4,73,76,13
0,4,74,75,23
0,4,74,76,6
0,4,75,75,20
0,4,76,75,41
0,5,24,88,3
0,5,25,83,68
0,5,25,87,2
0,5,25,88,5
0,5,26,78,11
0,5,26,79,20
0,5,26,82,13
0,5,26,83,9
0,5,26,84,1
0,5,26,85,5
0,5,26,86,17
0,5,26,87,8
0,5,26,88,2
0,5,27,78,57
0,5,27,79,48
0,5,27,82,1
0,5,27,83,11
0,5,27,84,13
0,5,27,85,3
0,5,27,86,4
0,5,27,88,3
0,5,28,77,29
0,5,28,78,59
0,5,28,79,30
0,5,28,80,8
0,5,28,81,7
0,5,28,82,13
0,5,28,83,7
0,5,28,88,3
0,5,29,76,3
0,5,29,77,65
0,5,29,78,40
0,5,29,79,2
0,5,29,80,8
0,5,29,81,7
0,5,29,88,3
0,5,30,73,117
0,5,30,74,55
0,5,30,75,11
0,5,30,76,7
0,5,30,77,78
0,5,30,78,48
0,5,30,88,1
0,5,30,89,2
0,5,31,73,689
0,5,31,74,125
0,5,31,75,110
0,5,31,76,129
0,5,31,77,53
0,5,31,89,4
0,5,32,72,5956
0,5,32,73,2093
0,5,32,74,361
0,5,32,75,22
0,5,32,76,26
0,5,32,89,2
0,5,33,72,15540
0,5,33,73,1206
0,5,33,74,706
0,5,33,75,47
0,5,33,76,6
0,5,33,89,4
0,5,34,70,55
0,5,34,71,587
0,5,34,72,21669
0,5,34,73,1694
0,5,34,74,887
0,5,34,75,121
0,5,34,90,3
0,5,35,57,6
0,5,35,67,189
0,5,35,68,217
0,5,35,69,298
0,5,35,70,173
0,5,35,71,1175
0,5,35,72,39417
0,5,35,73,1963
0,5,35,74,300
0,5,35,75,91
0,5,35,90,3
0,5,36,57,13
0,5,36,66,20
0,5,36,67,96
0,5,36,68,165
0,5,36,69,204
0,5,36,70,1009
0,5,36,71,7092
0,5,36,72,46901
0,5,36,73,2589
0,5,36,74,619
0,5,36,75,42
0,5,36,90,2
0,5,37,57,6
0,5,37,66,25
0,5,37,67,88
0,5,37,68,113
0,5,37,69,24
0,5,37,70,304
0,5,37,71,41668
0,5,37,72,60752
0,5,37,73,2232
0,5,37,74,571
0,5,37,75,134
0,5,37,90,2
0,5,38,57,4
0,5,38,64,6
0,5,38,65,16
0,5,38,66,40
0,5,38,67,10
0,5,38,69,44
0,5,38,70,1033
0,5,38,71,32229
0,5,38,72,88726
0,5,38,73,4548
0,5,38,74,219
0,5,38,75,53
0,5,38,76,22
0,5,38,90,1
0,5,39,57,6
0,5,39,58,1
0,5,39,64,7
0,5,39,67,4
0,5,39,68,3
0,5,39,69,27
0,5,39,70,700
0,5,39,71,5070
0,5,39,72,31127
0,5,39,73,4246
0,5,39,74,106
0,5,39,75,7
0,5,39,76,18
0,5,39,90,3
0,5,40,58,3
0,5,40,61,3
0,5,40,62,26
0,5,40,63,8
0,5,40,64,6
0,5,40,65,2
0,5,40,66,5
0,5,40,67,4
0,5,40,68,29
0,5,40,69,164
0,5,40,70,186
0,5,40,71,3839
0,5,40,72,11853
0,5,40,73,2427
0,5,40,74,109
0,5,40,76,21
0,5,40,77,8
0,5,40,90,2
0,5,41,54,7
0,5,41,55,6
0,5,41,58,5
0,5,41,60,1
0,5,41,61,24
0,5,41,62,13
0,5,41,63,13
0,5,41,64,7
0,5,41,65,4
0,5,41,66,2
0,5,41,67,1
0,5,41,68,98
0,5,41,69,41
0,5,41,70,137
0,5,41,71,1289
0,5,41,72,3545
0,5,41,73,1702
0,5,41,74,314
0,5,41,75,57
0,5,41,76,5
0,5,41,77,47
0,5,41,78,24
0,5,41,90,2
0,5,42,53,4
0,5,42,56,4
0,5,42,58,3
0,5,42,59,1
0,5,42,60,10
0,5,42,61,6
0,5,42,62,11
0,5,42,67,13
0,5,42,68,11
0,5,42,70,131
0,5,42,71,449
0,5,42,72,1321
0,5,42,73,1129
0,5,42,74,443
0,5,42,75,23
0,5,42,76,18
0,5,42,77,19
0,5,42,78,21
0,5,42,90,3
0,5,43,52,1
0,5,43,53,3
0,5,43,56,4
0,5,43,58,4
0,5,43,59,7
0,5,43,60,4
0,5,43,67,7
0,5,43,68,6
0,5,43,69,16
0,5,43,70,39
0,5,43,71,462
0,5,43,72,805
0,5,43,73,429
0,5,43,74,119
0,5,43,76,30
0,5,43,77,7
0,5,43,90,3
0,5,44,51,4
0,5,44,52,6
0,5,44,57,7
0,5,44,58,7
0,5,44,59,6
0,5,44,60,1
0,5,44,69,53
0,5,44,70,67
0,5,44,71,254
0,5,44,72,230
0,5,44,73,361
0,5,44,74,17
0,5,44,76,22
0,5,44,77,27
0,5,44,78,2
0,5,44,79,17
0,5,44,90,3
0,5,45,50,1
0,5,45,51,3
0,5,45,69,17
0,5,45,70,65
0,5,45,71,53
0,5,45,72,141
0,5,45,73,554
0,5,45,77,48
0,5,45,78,44
0,5,45,79,5
0,5,45,90,2
0,5,45,91,1
0,5,46,44,14
0,5,46,45,6
0,5,46,46,1
0,5,46,47,6
0,5,46,48,6
0,5,46,49,7
0,5,46,50,6
0,5,46,59,7
0,5,46,60,12
0,5,46,61,1
0,5,46,69,19
0,5,46,70,21
0,5,46,71,11
0,5,46,73,99
0,5,46,77,4
0,5,46,78,5
0,5,46,79,16
0,5,46,80,17
0,5,46,81,2
0,5,46,90,1
0,5,46,91,1
0,5,47,44,3
0,5,47,46,6
0,5,47,47,1
0,5,47,54,5
0,5,47,55,8
0,5,47,57,6
0,5,47,58,12
0,5,47,59,8
0,5,47,60,5
0,5,47,61,15
0,5,47,62,8
0,5,47,63,8
0,5,47,69,22
0,5,47,70,2
0,5,47,73,71
0,5,47,77,6
0,5,47,79,4
0,5,47,81,4
0,5,47,82,2
0,5,47,91,3
0,5,48,44,4
0,5,48,51,1
0,5,48,52,1
0,5,48,54,5
0,5,48,55,3
0,5,48,56,10
0,5,48,57,7
0,5,48,58,3
0,5,48,62,3
0,5,48,63,1
0,5,48,69,6
0,5,48,70,8
0,5,48,72,35
0,5,48,73,81
0,5,48,74,9
0,5,48,77,11
0,5,48,79,3
0,5,48,81,6
0,5,48,82,7
0,5,48,91,3
0,5,49,44,6
0,5,49,51,12
0,5,49,52,15
0,5,49,53,10
0,5,49,72,21
0,5,49,73,76
0,5,49,74,19
0,5,49,77,2
0,5,49,78,4
0,5,49,79,3
0,5,49,82,7
0,5,49,91,1
0,5,50,44,22
0,5,50,53,1
0,5,50,72,38
0,5,50,73,20
0,5,50,74,7
0,5,50,78,13
0,5,50,79,3
0,5,50,82,3
0,5,51,44,7
0,5,51,72,32
0,5,51,73,11
0,5,51,74,14
0,5,51,77,35
0,5,51,78,7
0,5,51,79,3
0,5,51,82,2
0,5,51,83,1
0,5,52,72,31
0,5,52,73,12
0,5,52,78,8
0,5,52,79,3
0,5,52,83,20
0,5,53,72,59
0,5,53,73,15
0,5,53,78,11
0,5,53,79,3
0,5,54,72,32
0,5,54,73,8
0,5,54,78,9
0,5,54,79,3
0,5,55,72,6
0,5,55,73,19
0,5,55,78,9
0,5,55,79,4
0,5,56,72,9
0,5,56,73,13
0,5,56,79,3
0,5,57,72,2
0,5,57,73,15
0,5,57,79,1
0,5,57,80,18
0,5,58,73,7
0,5,58,80,5
0,5,59,73,9
0,5,59,80,18
0,5,60,73,16
0,5,60,80,15
0,5,61,73,22
0,5,62,74,8
0,5,63,74,5
0,5,64,74,7
0,5,64,75,3
0,5,65,74,7
0,5,65,75,4
0,5,66,74,12
0,5,67,74,3
0,5,68,74,4
0,5,69,74,3
0,5,70,74,4
0,5,71,74,5
0,5,72,74,4
0,5,73,74,3
0,5,73,75,2
0,5,74,75,3
0,5,75,75,8
0,5,76,75,9
0,5,83,75,2
0,5,84,75,6
0,5,85,75,7
0,5,86,75,5
0,5,87,75,4
0,5,88,75,4
0,5,89,75,5
0,5,90,75,4
0,5,91,75,3
0,5,92,75,4
0,5,93,75,1
0,5,93,76,2
0,5,94,75,1
0,5,94,76,2
0,5,95,75,4
0,5,96,75,4
0,5,97,75,3
0,5,98,75,1
0,5,98,76,14
0,5,99,76,2
0,6,0,2,2
0,6,25,82,28
0,6,26,78,40
0,6,26,79,27
0,6,26,82,17
0,6,27,78,213
0,6,27,79,123
0,6,27,82,22
0,6,28,77,30
0,6,28,78,78
0,6,28,79,81
0,6,28,80,9
0,6,28,81,23
0,6,28,82,1
0,6,29,75,2
0,6,29,77,38
0,6,29,78,55
0,6,29,79,8
0,6,29,80,10
0,6,29,81,9
0,6,30,73,155
0,6,30,74,4
0,6,30,75,26
0,6,30,76,4
0,6,30,77,112
0,6,30,78,76
0,6,31,73,1166
0,6,31,74,23
0,6,31,75,197
0,6,31,76,173
0,6,31,77,54
0,6,32,72,7105
0,6,32,73,2926
0,6,32,74,422
0,6,32,75,57
0,6,32,76,26
0,6,33,71,2
0,6,33,72,17236
0,6,33,73,1785
0,6,33,74,470
0,6,33,75,32
0,6,33,76,4
0,6,33,95,3
0,6,34,69,12
0,6,34,70,211
0,6,34,71,1259
0,6,34,72,23811
0,6,34,73,2255
0,6,34,74,623
0,6,34,75,84
0,6,34,93,6
0,6,34,94,5
0,6,34,95,4
0,6,34,96,4
0,6,35,66,5
0,6,35,67,283
0,6,35,68,301
0,6,35,69,303
0,6,35,70,222
0,6,35,71,2122
0,6,35,72,44447
0,6,35,73,2275
0,6,35,74,245
0,6,35,75,88
0,6,35,92,2
0,6,35,93,1
0,6,35,94,3
0,6,35,96,8
0,6,35,97,70
0,6,36,66,32
0,6,36,67,92
0,6,36,68,216
0,6,36,69,204
0,6,36,70,1138
0,6,36,71,9355
0,6,36,72,54515
0,6,36,73,2989
0,6,36,74,669
0,6,36,75,18
0,6,36,76,8
0,6,36,77,10
0,6,36,92,3
0,6,37,57,3
0,6,37,63,10
0,6,37,64,7
0,6,37,66,38
0,6,37,67,110
0,6,37,68,131
0,6,37,69,53
0,6,37,70,220
0,6,37,71,57752
0,6,37,72,72482
0,6,37,73,2330
0,6,37,74,915
0,6,37,75,181
0,6,37,76,7
0,6,37,77,33
0,6,37,92,3
0,6,38,57,11
0,6,38,64,16
0,6,38,65,27
0,6,38,66,60
0,6,38,67,26
0,6,38,69,45
0,6,38,70,920
0,6,38,71,39718
0,6,38,72,97533
0,6,38,73,3985
0,6,38,74,178
0,6,38,75,104
0,6,38,76,55
0,6,38,77,13
0,6,38,91,6
0,6,38,92,4
0,6,39,57,6
0,6,39,58,1
0,6,39,64,11
0,6,39,67,14
0,6,39,68,5
0,6,39,69,7
0,6,39,70,925
0,6,39,71,5467
0,6,39,72,29726
0,6,39,73,3834
0,6,39,74,137
0,6,39,75,44
0,6,39,76,61
0,6,39,77,8
0,6,39,91,2
0,6,40,58,3
0,6,40,63,8
0,6,40,64,7
0,6,40,65,6
0,6,40,66,11
0,6,40,67,9
0,6,40,68,62
0,6,40,69,238
0,6,40,70,297
0,6,40,71,4348
0,6,40,72,13126
0,6,40,73,2799
0,6,40,74,116
0,6,40,75,84
0,6,40,76,42
0,6,40,77,15
0,6,40,90,4
0,6,40,91,1
0,6,41,54,9
0,6,41,55,8
0,6,41,58,4
0,6,41,60,1
0,6,41,61,17
0,6,41,62,11
0,6,41,63,9
0,6,41,65,9
0,6,41,66,4
0,6,41,67,8
0,6,41,68,109
0,6,41,69,117
0,6,41,70,170
0,6,41,71,1236
0,6,41,72,4050
0,6,41,73,1202
0,6,41,74,178
0,6,41,75,33
0,6,41,76,34
0,6,41,77,77
0,6,41,84,1
0,6,41,85,1
0,6,41,86,3
0,6,41,88,2
0,6,41,89,7
0,6,41,90,5
0,6,42,53,5
0,6,42,56,5
0,6,42,58,7
0,6,42,59,2
0,6,42,60,17
0,6,42,62,4
0,6,42,65,5
0,6,42,67,61
0,6,42,68,5
0,6,42,69,23
0,6,42,70,74
0,6,42,71,418
0,6,42,72,1476
0,6,42,73,603
0,6,42,74,360
0,6,42,75,7
0,6,42,76,9
0,6,42,77,15
0,6,42,78,13
0,6,42,84,6
0,6,42,85,6
0,6,42,86,5
0,6,42,87,2
0,6,42,88,5
0,6,43,52,1
0,6,43,53,5
0,6,43,56,5
0,6,43,58,11
0,6,43,59,15
0,6,43,65,4
0,6,43,66,13
0,6,43,67,33
0,6,43,69,33
0,6,43,70,128
0,6,43,71,350
0,6,43,72,492
0,6,43,73,206
0,6,43,74,121
0,6,43,76,19
0,6,43,77,29
0,6,43,78,7
0,6,43,79,1
0,6,43,84,3
0,6,43,87,7
0,6,43,88,2
0,6,44,51,6
0,6,44,52,7
0,6,44,57,9
0,6,44,58,12
0,6,44,65,5
0,6,44,66,6
0,6,44,67,11
0,6,44,69,23
0,6,44,70,136
0,6,44,71,77
0,6,44,72,215
0,6,44,73,189
0,6,44,74,34
0,6,44,76,12
0,6,44,77,32
0,6,44,78,8
0,6,44,79,7
0,6,44,83,3
0,6,44,86,3
0,6,44,87,17
0,6,45,50,1
0,6,45,51,7
0,6,45,64,9
0,6,45,65,22
0,6,45,66,4
0,6,45,67,6
0,6,45,69,21
0,6,45,70,41
0,6,45,71,43
0,6,45,72,46
0,6,45,73,330
0,6,45,74,14
0,6,45,75,3
0,6,45,77,36
0,6,45,78,50
0,6,45,83,3
0,6,45,86,6
0,6,45,87,6
0,6,45,88,24
0,6,46,47,8
0,6,46,48,8
0,6,46,49,17
0,6,46,50,16
0,6,46,64,9
0,6,46,65,12
0,6,46,67,12
0,6,46,68,4
0,6,46,69,23
0,6,46,70,91
0,6,46,71,20
0,6,46,73,232
0,6,46,74,15
0,6,46,75,20
0,6,46,77,11
0,6,46,78,17
0,6,46,79,19
0,6,46,80,20
0,6,46,83,24
0,6,46,86,7
0,6,46,88,16
0,6,47,46,11
0,6,47,49,4
0,6,47,65,12
0,6,47,66,7
0,6,47,67,3
0,6,47,68,21
0,6,47,69,19
0,6,47,70,15
0,6,47,71,10
0,6,47,73,37
0,6,47,74,6
0,6,47,75,444
0,6,47,76,1
0,6,47,77,31
0,6,47,78,11
0,6,47,81,7
0,6,47,82,15
0,6,47,83,9
0,6,47,85,9
0,6,47,86,7
0,6,47,88,4
0,6,47,89,16
0,6,48,46,3
0,6,48,49,6
0,6,48,66,3
0,6,48,67,7
0,6,48,68,10
0,6,48,69,14
0,6,48,70,9
0,6,48,73,53
0,6,48,74,33
0,6,48,75,16
0,6,48,78,15
0,6,48,81,15
0,6,48,82,7
0,6,48,83,5
0,6,48,85,5
0,6,48,89,9
0,6,49,45,4
0,6,49,46,18
0,6,49,47,18
0,6,49,48,13
0,6,49,49,5
0,6,49,69,58
0,6,49,70,8
0,6,49,72,9
0,6,49,73,62
0,6,49,74,7
0,6,49,82,7
0,6,49,83,15
0,6,49,85,5
0,6,50,44,29
0,6,50,45,17
0,6,50,69,30
0,6,50,72,16
0,6,50,73,12
0,6,50,74,8
0,6,50,75,2
0,6,50,82,3
0,6,50,83,50
0,6,50,84,5
0,6,50,85,1
0,6,51,44,18
0,6,51,69,28
0,6,51,72,17
0,6,51,73,6
0,6,51,75,6
0,6,51,82,3
0,6,51,83,1
0,6,51,84,8
0,6,52,69,37
0,6,52,72,16
0,6,52,73,6
0,6,52,75,7
0,6,52,81,3
0,6,52,82,1
0,6,53,69,30
0,6,53,72,20
0,6,53,73,5
0,6,53,75,34
0,6,53,81,3
0,6,54,69,7
0,6,54,72,19
0,6,54,73,11
0,6,54,75,1
0,6,54,81,4
0,6,55,69,6
0,6,55,73,28
0,6,55,75,3
0,6,55,81,3
0,6,56,69,8
0,6,56,73,20
0,6,56,74,57
0,6,56,75,1
0,6,56,80,1
0,6,56,81,1
0,6,57,69,8
0,6,57,70,13
0,6,57,73,28
0,6,57,74,8
0,6,57,75,2
0,6,57,80,11
0,6,58,69,27
0,6,58,70,38
0,6,58,73,62
0,6,58,74,15
0,6,58,79,5
0,6,59,69,4
0,6,59,73,20
0,6,59,79,2
0,6,60,73,20
0,6,60,79,3
0,6,61,73,24
0,6,61,74,1
0,6,61,79,2
0,6,62,74,5
0,6,62,76,6
0,6,62,77,3
0,6,62,78,8
0,6,62,79,7
0,6,63,74,6
0,6,63,75,3
0,6,63,76,3
0,6,63,77,4
0,6,63,78,1
0,6,63,79,4
0,6,64,74,7
0,6,64,75,3
0,6,64,77,5
0,6,65,74,8
0,6,65,75,5
0,6,66,74,16
0,6,67,74,21
0,6,68,74,4
0,6,69,74,3
0,6,70,74,4
0,6,71,74,10
0,6,72,74,6
0,6,73,74,3
0,6,73,75,2
0,6,74,75,3
0,6,75,75,3
0,6,76,75,3
0,6,77,75,4
0,6,78,75,5
0,6,79,75,5
0,6,80,75,4
0,6,81,75,9
0,6,82,75,6
0,6,83,75,7
0,6,84,75,5
0,6,85,75,8
0,6,86,75,5
0,6,87,75,5
0,6,88,75,4
0,6,89,75,5
0,6,90,75,5
0,6,91,75,3
0,6,92,75,4
0,6,93,75,2
0,6,93,76,1
0,6,94,75,1
0,6,94,76,3
0,6,95,75,5
0,6,96,75,4
1,0,0,3,31
1,0,0,4,20
1,0,0,5,11
1,0,1,5,4
1,0,1,6,2
1,0,2,6,3
1,0,3,6,3
1,0,4,6,4
1,0,5,6,6
1,0,5,7,9
1,0,6,7,1
1,0,6,8,8
1,0,7,8,3
1,0,8,9,3
1,0,9,9,5
1,0,10,9,3
1,0,11,9,4
1,0,12,9,4
1,0,13,9,3
1,0,13,10,6
1,0,14,10,4
1,0,14,11,2
1,0,15,11,7
1,0,15,12,6
1,0,16,12,3
1,0,17,12,2
1,0,17,13,2
1,0,18,13,5
1,0,19,13,4
1,0,19,90,2
1,0,20,13,1
1,0,20,14,2
1,0,20,88,11
1,0,20,89,15
1,0,20,90,13
1,0,20,91,21
1,0,21,14,3
1,0,21,87,2
1,0,21,88,9
1,0,22,14,4
1,0,22,87,14
1,0,22,88,5
1,0,23,14,2
1,0,23,15,1
1,0,23,88,9
1,0,24,15,3
1,0,24,88,6
1,0,25,15,3
1,0,25,87,1
1,0,25,88,3
1,0,26,15,5
1,0,26,84,1
1,0,26,85,6
1,0,26,86,4
1,0,26,87,10
1,0,27,15,1
1,0,27,16,3
1,0,27,79,4
1,0,27,82,1
1,0,27,83,5
1,0,27,84,9
1,0,27,85,3
1,0,27,86,6
1,0,28,16,3
1,0,28,30,1
1,0,28,31,8
1,0,28,32,1
1,0,28,78,17
1,0,28,79,17
1,0,28,80,5
1,0,28,81,4
1,0,28,82,7
1,0,28,83,3
1,0,29,16,4
1,0,29,17,2
1,0,29,30,4
1,0,29,32,5
1,0,29,78,14
1,0,29,79,10
1,0,29,80,5
1,0,29,81,4
1,0,30,17,3
1,0,30,30,5
1,0,30,32,3
1,0,30,33,8
1,0,30,34,2
1,0,30,75,18
1,0,30,77,20
1,0,30,78,16
1,0,31,17,2
1,0,31,27,3
1,0,31,28,2
1,0,31,29,3
1,0,31,30,2
1,0,31,34,6
1,0,31,73,72
1,0,31,74,46
1,0,31,75,38
1,0,31,76,25
1,0,31,77,20
1,0,32,17,5
1,0,32,18,1
1,0,32,27,4
1,0,32,28,7
1,0,32,29,6
1,0,32,35,8
1,0,32,36,2
1,0,32,72,1831
1,0,32,73,1323
1,0,32,74,154
1,0,32,75,1
1,0,32,76,3
1,0,32,77,9
1,0,33,18,4
1,0,33,24,5
1,0,33,26,2
1,0,33,27,2
1,0,33,36,7
1,0,33,37,2
1,0,33,72,3658
1,0,33,73,721
1,0,33,74,523
1,0,33,75,17
1,0,33,76,16
1,0,33,77,20
1,0,34,18,4
1,0,34,19,1
1,0,34,23,2
1,0,34,24,4
1,0,34,25,5
1,0,34,26,5
1,0,34,37,3
1,0,34,71,114
1,0,34,72,5334
1,0,34,73,864
1,0,34,74,278
1,0,34,75,27
1,0,34,76,10
1,0,35,19,5
1,0,35,23,4
1,0,35,25,4
1,0,35,26,1
1,0,35,37,3
1,0,35,67,104
1,0,35,68,163
1,0,35,69,133
1,0,35,70,6
1,0,35,71,525
1,0,35,72,10003
1,0,35,73,969
1,0,35,74,42
1,0,35,75,7
1,0,36,19,3
1,0,36,20,8
1,0,36,21,8
1,0,36,22,8
1,0,36,23,5
1,0,36,37,3
1,0,36,67,44
1,0,36,68,134
1,0,36,69,110
1,0,36,70,352
1,0,36,71,1610
1,0,36,72,12095
1,0,36,73,986
1,0,36,74,176
1,0,37,38,3
1,0,37,67,27
1,0,37,68,44
1,0,37,69,8
1,0,37,70,70
1,0,37,71,5361
1,0,37,72,12984
1,0,37,73,1360
1,0,37,74,274
1,0,37,75,94
1,0,38,38,30
1,0,38,67,7
1,0,38,70,273
1,0,38,71,8573
1,0,38,72,21688
1,0,38,73,2215
1,0,38,74,103
1,0,38,75,60
1,0,38,76,6
1,0,39,39,5
1,0,39,70,174
1,0,39,71,1619
1,0,39,72,9740
1,0,39,73,1628
1,0,39,74,47
1,0,39,75,12
1,0,39,76,5
1,0,40,39,5
1,0,40,70,64
1,0,40,71,1066
1,0,40,72,4272
1,0,40,73,877
1,0,40,74,60
1,0,40,76,11
1,0,41,39,1
1,0,41,40,2
1,0,41,70,29
1,0,41,71,565
1,0,41,72,1386
1,0,41,73,517
1,0,41,74,62
1,0,41,75,27
1,0,41,76,2
1,0,42,40,4
1,0,42,69,1
1,0,42,70,14
1,0,42,71,150
1,0,42,72,379
1,0,42,73,453
1,0,42,74,47
1,0,42,76,10
1,0,43,40,3
1,0,43,41,6
1,0,43,69,4
1,0,43,70,31
1,0,43,71,126
1,0,43,72,160
1,0,43,73,253
1,0,43,74,1
1,0,43,76,18
1,0,43,79,12
1,0,44,41,2
1,0,44,42,2
1,0,44,69,5
1,0,44,70,59
1,0,44,71,74
1,0,44,72,97
1,0,44,73,317
1,0,44,76,11
1,0,44,77,13
1,0,44,78,2
1,0,44,79,16
1,0,45,42,2
1,0,45,69,10
1,0,45,70,34
1,0,45,71,13
1,0,45,72,61
1,0,45,73,359
1,0,45,77,21
1,0,45,78,16
1,0,45,79,20
1,0,46,42,6
1,0,46,43,8
1,0,46,44,8
1,0,46,45,7
1,0,46,46,1
1,0,46,47,8
1,0,46,48,5
1,0,46,68,4
1,0,46,69,5
1,0,46,70,29
1,0,46,71,7
1,0,46,73,52
1,0,46,77,10
1,0,47,46,7
1,0,47,67,4
1,0,47,68,5
1,0,47,69,4
1,0,47,73,43
1,0,47,77,31
1,0,48,67,17
1,0,48,69,5
1,0,48,73,82
1,0,48,77,10
1,0,49,66,6
1,0,49,67,1
1,0,49,69,6
1,0,49,72,5
1,0,49,73,19
1,0,49,77,2
1,0,49,78,4
1,0,50,66,12
1,0,50,69,6
1,0,50,72,11
1,0,50,73,10
1,0,50,78,5
1,0,51,66,6
1,0,51,69,7
1,0,51,70,4
1,0,51,72,10
1,0,51,73,5
1,0,51,78,5
1,0,52,72,11
1,0,52,73,5
1,0,52,78,7
1,0,53,72,11
1,0,53,73,5
1,0,53,78,5
1,0,54,72,11
1,0,54,73,9
1,0,54,78,31
1,0,55,73,13
1,0,56,73,10
1,0,57,73,19
1,0,58,73,8
1,0,59,73,18
1,0,60,73,4
1,0,61,73,3
1,0,61,74,1
1,0,62,74,3
1,0,63,74,3
1,0,64,74,5
1,0,65,74,4
1,0,66,74,3
